 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  12. 9.2023    Time:  13:49:36
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     432.0000  0.00000E+00  0.45622E-01 -0.19325E-07  0.45622E-01 -0.14489E-01 -0.84953E+02  0.75815E+02 -0.84961E+02  0.64965E+02 -0.19769E+02 -0.67071E+03 -0.66934E+03 -0.42202E+03  0.00000E+00  0.00000E+00  0.12269E+02  0.91519E+02  0.65820E+01   2906  0.00000E+00      0.000
     433.0000 -0.35000E+00  0.61755E-01 -0.35000E+00  0.61755E-01 -0.14030E-01 -0.85303E+02  0.75876E+02 -0.85311E+02  0.65026E+02 -0.19783E+02 -0.36061E+03 -0.56809E+03 -0.42698E+03  0.00000E+00  0.00000E+00  0.12543E+02  0.91869E+02  0.65820E+01   2919  0.00000E+00      0.000
     434.0000  0.10605E-01  0.13605E+00  0.10605E-01  0.13606E+00 -0.13582E-01 -0.85293E+02  0.76012E+02 -0.85301E+02  0.65162E+02 -0.19797E+02 -0.55342E+03 -0.59232E+03 -0.43182E+03  0.00000E+00  0.00000E+00  0.12401E+02  0.91869E+02  0.65922E+01   2923  0.00000E+00      0.000
     435.0000  0.00000E+00  0.17208E+00  0.51688E-07  0.17208E+00 -0.13149E-01 -0.85293E+02  0.76184E+02 -0.85302E+02  0.65335E+02 -0.19810E+02 -0.65331E+03 -0.64526E+03 -0.43649E+03  0.00000E+00  0.00000E+00  0.12228E+02  0.91869E+02  0.65922E+01   2925  0.00000E+00      0.000
     436.0000 -0.21000E+00  0.71715E-01 -0.21000E+00  0.71715E-01 -0.12729E-01 -0.85503E+02  0.76256E+02 -0.85511E+02  0.65406E+02 -0.19823E+02 -0.43568E+03 -0.59110E+03 -0.44104E+03  0.00000E+00  0.00000E+00  0.12352E+02  0.92079E+02  0.65922E+01   2938  0.00000E+00      0.000
     437.0000 -0.16000E+00  0.18726E+00 -0.16000E+00  0.18726E+00 -0.12326E-01 -0.85663E+02  0.76443E+02 -0.85672E+02  0.65594E+02 -0.19835E+02 -0.44949E+03 -0.59285E+03 -0.44540E+03  0.00000E+00  0.00000E+00  0.12314E+02  0.92239E+02  0.65922E+01   2951  0.00000E+00      0.000
     438.0000  0.00000E+00  0.17918E+00 -0.88476E-07  0.17918E+00 -0.11940E-01 -0.85663E+02  0.76623E+02 -0.85671E+02  0.65773E+02 -0.19848E+02 -0.62939E+03 -0.64774E+03 -0.44957E+03  0.00000E+00  0.00000E+00  0.12120E+02  0.92239E+02  0.65922E+01   2955  0.00000E+00      0.000
     439.0000  0.00000E+00  0.14132E+00 -0.90804E-08  0.14132E+00 -0.11572E-01 -0.85663E+02  0.76764E+02 -0.85671E+02  0.65914E+02 -0.19859E+02 -0.73875E+03 -0.70239E+03 -0.45354E+03  0.00000E+00  0.00000E+00  0.11955E+02  0.92239E+02  0.65925E+01   2957  0.00000E+00      0.000
     440.0000  0.27713E-01  0.16851E+00  0.27713E-01  0.16851E+00 -0.11219E-01 -0.85635E+02  0.76932E+02 -0.85644E+02  0.66083E+02 -0.19871E+02 -0.97785E+03 -0.78534E+03 -0.45736E+03  0.00000E+00  0.00000E+00  0.11761E+02  0.92239E+02  0.66199E+01   2959  0.00000E+00      0.000
     441.0000 -0.10000E+00  0.17465E+00 -0.10000E+00  0.17465E+00 -0.10876E-01 -0.85735E+02  0.77107E+02 -0.85744E+02  0.66257E+02 -0.19882E+02 -0.70597E+03 -0.80652E+03 -0.46108E+03  0.00000E+00  0.00000E+00  0.11675E+02  0.92339E+02  0.66199E+01   2972  0.00000E+00      0.000
     442.0000 -0.11000E+00  0.17714E+00 -0.11000E+00  0.17714E+00 -0.10543E-01 -0.85845E+02  0.77284E+02 -0.85854E+02  0.66434E+02 -0.19892E+02 -0.66521E+03 -0.82429E+03 -0.46467E+03  0.00000E+00  0.00000E+00  0.11598E+02  0.92449E+02  0.66199E+01   2975  0.00000E+00      0.000
     443.0000  0.00000E+00  0.89934E-01 -0.10477E-07  0.89934E-01 -0.10218E-01 -0.85845E+02  0.77374E+02 -0.85853E+02  0.66524E+02 -0.19903E+02 -0.91077E+03 -0.87181E+03 -0.46819E+03  0.00000E+00  0.00000E+00  0.11469E+02  0.92449E+02  0.66206E+01   2978  0.00000E+00      0.000
     444.0000  0.13979E-01  0.16104E+00  0.13979E-01  0.16104E+00 -0.98950E-02 -0.85831E+02  0.77535E+02 -0.85840E+02  0.66685E+02 -0.19913E+02 -0.11652E+04 -0.94991E+03 -0.47167E+03  0.00000E+00  0.00000E+00  0.11319E+02  0.92449E+02  0.66337E+01   2980  0.00000E+00      0.000
     445.0000  0.24530E-02  0.16229E+00  0.24530E-02  0.16229E+00 -0.95720E-02 -0.85829E+02  0.77698E+02 -0.85838E+02  0.66848E+02 -0.19922E+02 -0.13858E+04 -0.10605E+04 -0.47516E+03  0.00000E+00  0.00000E+00  0.11146E+02  0.92449E+02  0.66362E+01   2982  0.00000E+00      0.000
     446.0000  0.00000E+00  0.97849E-01  0.16717E-02  0.97255E-01 -0.92428E-02 -0.85829E+02  0.77795E+02 -0.85836E+02  0.66945E+02 -0.19931E+02 -0.16613E+04 -0.11937E+04 -0.47872E+03  0.00000E+00  0.00000E+00  0.10974E+02  0.92449E+02  0.66378E+01   2983  0.00000E+00      0.000
     447.0000 -0.51000E+00  0.79895E-01 -0.51000E+00  0.79895E-01 -0.89072E-02 -0.86339E+02  0.77875E+02 -0.86346E+02  0.67025E+02 -0.19940E+02 -0.37912E+03 -0.86198E+03 -0.48235E+03  0.00000E+00  0.00000E+00  0.11395E+02  0.92959E+02  0.66378E+01   3003  0.00000E+00      0.000
     448.0000 -0.10600E+01  0.10536E+00 -0.10600E+01  0.10536E+00 -0.85404E-02 -0.87398E+02  0.77981E+02 -0.87406E+02  0.67130E+02 -0.19949E+02 -0.20765E+03 -0.52879E+03 -0.48641E+03  0.00000E+00  0.00000E+00  0.12341E+02  0.94019E+02  0.66378E+01   3019  0.00000E+00      0.000
     449.0000 -0.84000E+00  0.98273E-01 -0.84000E+00  0.98273E-01 -0.83619E-02 -0.88239E+02  0.78079E+02 -0.88246E+02  0.67228E+02 -0.19958E+02 -0.19197E+03 -0.34396E+03 -0.49147E+03  0.00000E+00  0.00000E+00  0.13074E+02  0.94859E+02  0.66378E+01   3032  0.00000E+00      0.000
     450.0000  0.00000E+00  0.13825E+00 -0.42655E-06  0.13825E+00 -0.81966E-02 -0.88239E+02  0.78217E+02 -0.88246E+02  0.67367E+02 -0.19966E+02 -0.31634E+03 -0.35997E+03 -0.49615E+03  0.00000E+00  0.00000E+00  0.12938E+02  0.94859E+02  0.66378E+01   3036  0.00000E+00      0.000
     451.0000  0.00000E+00  0.15579E+00  0.20722E-06  0.15579E+00 -0.80368E-02 -0.88239E+02  0.78373E+02 -0.88246E+02  0.67522E+02 -0.19974E+02 -0.38271E+03 -0.40144E+03 -0.50067E+03  0.00000E+00  0.00000E+00  0.12780E+02  0.94859E+02  0.66378E+01   3039  0.00000E+00      0.000
     452.0000 -0.20000E-01  0.12547E+00 -0.20000E-01  0.12547E+00 -0.78850E-02 -0.88259E+02  0.78498E+02 -0.88266E+02  0.67648E+02 -0.19982E+02 -0.42593E+03 -0.43716E+03 -0.50497E+03  0.00000E+00  0.00000E+00  0.12666E+02  0.94879E+02  0.66378E+01   3052  0.00000E+00      0.000
     453.0000 -0.70000E-01  0.70566E-01 -0.70000E-01  0.70566E-01 -0.77495E-02 -0.88329E+02  0.78569E+02 -0.88336E+02  0.67718E+02 -0.19990E+02 -0.41201E+03 -0.44490E+03 -0.50879E+03  0.00000E+00  0.00000E+00  0.12657E+02  0.94949E+02  0.66378E+01   3065  0.00000E+00      0.000
     454.0000 -0.20000E-01  0.18665E+00 -0.20000E-01  0.18665E+00 -0.76425E-02 -0.88349E+02  0.78756E+02 -0.88356E+02  0.67905E+02 -0.19997E+02 -0.48355E+03 -0.48615E+03 -0.51183E+03  0.00000E+00  0.00000E+00  0.12484E+02  0.94969E+02  0.66378E+01   3078  0.00000E+00      0.000
     455.0000  0.49067E-01  0.24562E+00  0.49067E-01  0.24562E+00 -0.75731E-02 -0.88299E+02  0.79001E+02 -0.88308E+02  0.68151E+02 -0.20005E+02 -0.68836E+03 -0.57312E+03 -0.51378E+03  0.00000E+00  0.00000E+00  0.12196E+02  0.94969E+02  0.66865E+01   3081  0.00000E+00      0.000
     456.0000  0.49502E-01  0.22897E+00  0.49502E-01  0.22897E+00 -0.75365E-02 -0.88250E+02  0.79230E+02 -0.88258E+02  0.68380E+02 -0.20013E+02 -0.95840E+03 -0.68019E+03 -0.51477E+03  0.00000E+00  0.00000E+00  0.11905E+02  0.94969E+02  0.67362E+01   3083  0.00000E+00      0.000
     457.0000  0.00000E+00  0.20577E+00 -0.16531E-07  0.20577E+00 -0.75236E-02 -0.88250E+02  0.79436E+02 -0.88258E+02  0.68585E+02 -0.20020E+02 -0.10203E+04 -0.77111E+03 -0.51519E+03  0.00000E+00  0.00000E+00  0.11680E+02  0.94969E+02  0.67365E+01   3085  0.00000E+00      0.000
     458.0000 -0.13000E+00  0.10225E+00 -0.13000E+00  0.10225E+00 -0.75213E-02 -0.88380E+02  0.79538E+02 -0.88388E+02  0.68688E+02 -0.20028E+02 -0.63666E+03 -0.73077E+03 -0.51528E+03  0.00000E+00  0.00000E+00  0.11699E+02  0.95099E+02  0.67365E+01   3098  0.00000E+00      0.000
     459.0000 -0.20000E-01  0.14631E+00 -0.20000E-01  0.14631E+00 -0.75233E-02 -0.88400E+02  0.79685E+02 -0.88408E+02  0.68834E+02 -0.20035E+02 -0.81569E+03 -0.77695E+03 -0.51523E+03  0.00000E+00  0.00000E+00  0.11566E+02  0.95119E+02  0.67365E+01   3111  0.00000E+00      0.000
     460.0000  0.00000E+00  0.14213E+00  0.24447E-07  0.14213E+00 -0.75206E-02 -0.88400E+02  0.79827E+02 -0.88408E+02  0.68976E+02 -0.20043E+02 -0.97698E+03 -0.83924E+03 -0.51530E+03  0.00000E+00  0.00000E+00  0.11415E+02  0.95119E+02  0.67365E+01   3114  0.00000E+00      0.000
     461.0000  0.55220E-02  0.20904E+00  0.55220E-02  0.20905E+00 -0.75064E-02 -0.88394E+02  0.80036E+02 -0.88403E+02  0.69185E+02 -0.20050E+02 -0.12410E+04 -0.95282E+03 -0.51569E+03  0.00000E+00  0.00000E+00  0.11215E+02  0.95119E+02  0.67414E+01   3116  0.00000E+00      0.000
     462.0000  0.00000E+00  0.23209E+00  0.74694E-04  0.23158E+00 -0.74818E-02 -0.88394E+02  0.80268E+02 -0.88403E+02  0.69417E+02 -0.20058E+02 -0.15837E+04 -0.11223E+04 -0.51642E+03  0.00000E+00  0.00000E+00  0.10987E+02  0.95119E+02  0.67415E+01   3118  0.00000E+00      0.000
     463.0000 -0.60000E+00  0.13563E+00 -0.60000E+00  0.13563E+00 -0.74456E-02 -0.88994E+02  0.80403E+02 -0.89003E+02  0.69553E+02 -0.20065E+02 -0.34583E+03 -0.80215E+03 -0.51742E+03  0.00000E+00  0.00000E+00  0.11443E+02  0.95719E+02  0.67415E+01   3139  0.00000E+00      0.000
     464.0000  0.00000E+00  0.11207E+00  0.51223E-07  0.11207E+00 -0.73969E-02 -0.88994E+02  0.80515E+02 -0.89003E+02  0.69665E+02 -0.20073E+02 -0.63959E+03 -0.79152E+03 -0.51880E+03  0.00000E+00  0.00000E+00  0.11320E+02  0.95719E+02  0.67416E+01   3144  0.00000E+00      0.000
     465.0000  0.00000E+00  0.22692E+00  0.43306E-07  0.22691E+00 -0.73355E-02 -0.88994E+02  0.80742E+02 -0.89004E+02  0.69892E+02 -0.20080E+02 -0.84144E+03 -0.87291E+03 -0.52054E+03  0.00000E+00  0.00000E+00  0.11124E+02  0.95719E+02  0.67416E+01   3147  0.00000E+00      0.000
     466.0000  0.00000E+00  0.30416E+00  0.32596E-07  0.30416E+00 -0.72624E-02 -0.88994E+02  0.81047E+02 -0.89005E+02  0.70196E+02 -0.20087E+02 -0.11525E+04 -0.10447E+04 -0.52260E+03  0.00000E+00  0.00000E+00  0.10852E+02  0.95719E+02  0.67416E+01   3149  0.00000E+00      0.000
     467.0000  0.00000E+00  0.18610E+00  0.48342E-04  0.18532E+00 -0.71806E-02 -0.88994E+02  0.81233E+02 -0.89003E+02  0.70381E+02 -0.20094E+02 -0.15675E+04 -0.12581E+04 -0.52492E+03  0.00000E+00  0.00000E+00  0.10599E+02  0.95719E+02  0.67431E+01   3151  0.00000E+00      0.000
     468.0000 -0.17000E+00  0.89969E-01 -0.17000E+00  0.89853E-01 -0.70914E-02 -0.89164E+02  0.81323E+02 -0.89173E+02  0.70471E+02 -0.20101E+02 -0.70717E+03 -0.11497E+04 -0.52743E+03  0.00000E+00  0.00000E+00  0.10672E+02  0.95889E+02  0.67431E+01   3164  0.00000E+00      0.000
     469.0000  0.00000E+00  0.17992E+00 -0.31665E-07  0.17909E+00 -0.69955E-02 -0.89164E+02  0.81503E+02 -0.89174E+02  0.70651E+02 -0.20109E+02 -0.12103E+04 -0.12616E+04 -0.53016E+03  0.00000E+00  0.00000E+00  0.10507E+02  0.95889E+02  0.67431E+01   3168  0.00000E+00      0.000
     470.0000  0.10115E-01  0.29236E+00  0.10744E-01  0.27514E+00 -0.68922E-02 -0.89154E+02  0.81795E+02 -0.89164E+02  0.70931E+02 -0.20115E+02 -0.20593E+04 -0.16003E+04 -0.53307E+03  0.00000E+00  0.00000E+00  0.10237E+02  0.95889E+02  0.67527E+01   3170  0.00000E+00      0.000
     471.0000 -0.13100E+01  0.88342E-01 -0.13100E+01  0.88342E-01 -0.67855E-02 -0.90464E+02  0.81883E+02 -0.90474E+02  0.71017E+02 -0.20122E+02 -0.20872E+03 -0.79064E+03 -0.53610E+03  0.00000E+00  0.00000E+00  0.11452E+02  0.97199E+02  0.67527E+01   3204  0.00000E+00      0.000
     472.0000  0.00000E+00  0.21947E+00 -0.98720E-07  0.21947E+00 -0.66740E-02 -0.90464E+02  0.82103E+02 -0.90474E+02  0.71237E+02 -0.20129E+02 -0.47194E+03 -0.70355E+03 -0.53925E+03  0.00000E+00  0.00000E+00  0.11237E+02  0.97199E+02  0.67527E+01   3212  0.00000E+00      0.000
     473.0000 -0.13000E+00  0.20055E+00 -0.13000E+00  0.20055E+00 -0.65588E-02 -0.90594E+02  0.82303E+02 -0.90604E+02  0.71437E+02 -0.20136E+02 -0.47321E+03 -0.70643E+03 -0.54251E+03  0.00000E+00  0.00000E+00  0.11160E+02  0.97329E+02  0.67527E+01   3225  0.00000E+00      0.000
     474.0000  0.00000E+00  0.19170E+00  0.13970E-07  0.19170E+00 -0.64403E-02 -0.90594E+02  0.82495E+02 -0.90604E+02  0.71629E+02 -0.20142E+02 -0.68010E+03 -0.77410E+03 -0.54586E+03  0.00000E+00  0.00000E+00  0.10959E+02  0.97329E+02  0.67527E+01   3229  0.00000E+00      0.000
     475.0000 -0.44000E+00  0.25106E+00 -0.44000E+00  0.25106E+00 -0.63196E-02 -0.91034E+02  0.82746E+02 -0.91044E+02  0.71880E+02 -0.20148E+02 -0.35675E+03 -0.71604E+03 -0.54928E+03  0.00000E+00  0.00000E+00  0.11142E+02  0.97769E+02  0.67527E+01   3242  0.00000E+00      0.000
     476.0000  0.00000E+00  0.35966E+00  0.59605E-07  0.35966E+00 -0.61966E-02 -0.91034E+02  0.83106E+02 -0.91045E+02  0.72240E+02 -0.20155E+02 -0.68869E+03 -0.83500E+03 -0.55275E+03  0.00000E+00  0.00000E+00  0.10804E+02  0.97769E+02  0.67527E+01   3246  0.00000E+00      0.000
     477.0000  0.00000E+00  0.22730E+00  0.18626E-08  0.22730E+00 -0.60727E-02 -0.91034E+02  0.83333E+02 -0.91044E+02  0.72467E+02 -0.20161E+02 -0.94272E+03 -0.98408E+03 -0.55626E+03  0.00000E+00  0.00000E+00  0.10526E+02  0.97769E+02  0.67538E+01   3248  0.00000E+00      0.000
     478.0000  0.00000E+00  0.21408E+00 -0.23283E-07  0.21408E+00 -0.59485E-02 -0.91034E+02  0.83547E+02 -0.91044E+02  0.72681E+02 -0.20167E+02 -0.12439E+04 -0.11552E+04 -0.55978E+03  0.00000E+00  0.00000E+00  0.10299E+02  0.97769E+02  0.67540E+01   3250  0.00000E+00      0.000
     479.0000 -0.10000E+00  0.17517E+00 -0.10000E+00  0.17513E+00 -0.58247E-02 -0.91134E+02  0.83722E+02 -0.91144E+02  0.72856E+02 -0.20173E+02 -0.86582E+03 -0.12194E+04 -0.56328E+03  0.00000E+00  0.00000E+00  0.10218E+02  0.97869E+02  0.67540E+01   3263  0.00000E+00      0.000
     480.0000  0.00000E+00  0.28905E+00  0.40348E-04  0.27951E+00 -0.57015E-02 -0.91134E+02  0.84011E+02 -0.91144E+02  0.73141E+02 -0.20178E+02 -0.15363E+04 -0.15131E+04 -0.56677E+03  0.00000E+00  0.00000E+00  0.99536E+01  0.97869E+02  0.67540E+01   3267  0.00000E+00      0.000
     481.0000 -0.20000E+00  0.22455E+00 -0.20000E+00  0.21202E+00 -0.55796E-02 -0.91334E+02  0.84236E+02 -0.91344E+02  0.73355E+02 -0.20184E+02 -0.70602E+03 -0.15720E+04 -0.57022E+03  0.00000E+00  0.00000E+00  0.99330E+01  0.98069E+02  0.67540E+01   3280  0.00000E+00      0.000
     482.0000 -0.50000E-01  0.23876E+00 -0.50000E-01  0.21829E+00 -0.54580E-02 -0.91384E+02  0.84475E+02 -0.91394E+02  0.73576E+02 -0.20190E+02 -0.10584E+04 -0.17998E+04 -0.57366E+03  0.00000E+00  0.00000E+00  0.97547E+01  0.98119E+02  0.67540E+01   3293  0.00000E+00      0.000
     483.0000  0.28811E-01  0.36271E+00  0.30212E-01  0.28095E+00 -0.53378E-02 -0.91355E+02  0.84837E+02 -0.91366E+02  0.73882E+02 -0.20195E+02 -0.34804E+04 -0.25354E+04 -0.57707E+03  0.00000E+00  0.00000E+00  0.94306E+01  0.98119E+02  0.67827E+01   3297  0.00000E+00      0.000
     484.0000  0.00000E+00  0.37927E+00  0.35925E-02  0.16436E+00 -0.52173E-02 -0.91355E+02  0.85217E+02 -0.91363E+02  0.74081E+02 -0.20200E+02 -0.52028E+04 -0.38193E+04 -0.58047E+03  0.00000E+00  0.00000E+00  0.91536E+01  0.98119E+02  0.67851E+01   3299  0.00000E+00      0.000
     485.0000  0.00000E+00  0.16273E+00  0.26012E-03  0.61136E-01 -0.50973E-02 -0.91355E+02  0.85379E+02 -0.91362E+02  0.74145E+02 -0.20205E+02 -0.63346E+04 -0.44654E+04 -0.58387E+03  0.00000E+00  0.00000E+00  0.90321E+01  0.98119E+02  0.67861E+01   3301  0.00000E+00      0.000
     486.0000  0.00000E+00  0.25544E+00  0.58183E-03  0.69445E-01 -0.49764E-02 -0.91355E+02  0.85635E+02 -0.91362E+02  0.74215E+02 -0.20210E+02 -0.72072E+04 -0.47938E+04 -0.58729E+03  0.00000E+00  0.00000E+00  0.89660E+01  0.98119E+02  0.67866E+01   3302  0.00000E+00      0.000
     487.0000 -0.28000E+00  0.23149E+00 -0.28000E+00  0.11639E+00 -0.48555E-02 -0.91635E+02  0.85866E+02 -0.91642E+02  0.74313E+02 -0.20215E+02 -0.71764E+03 -0.39054E+04 -0.59072E+03  0.00000E+00  0.00000E+00  0.91449E+01  0.98399E+02  0.67866E+01   3325  0.00000E+00      0.000
     488.0000 -0.12566E-01  0.39374E+00 -0.12263E-01  0.18362E+00 -0.47330E-02 -0.91648E+02  0.86260E+02 -0.91654E+02  0.74509E+02 -0.20220E+02 -0.18766E+04 -0.42169E+04 -0.59418E+03  0.00000E+00  0.00000E+00  0.89547E+01  0.98419E+02  0.67941E+01   3338  0.00000E+00      0.000
     489.0000 -0.24000E+00  0.32614E+00 -0.24000E+00  0.16226E+00 -0.46087E-02 -0.91888E+02  0.86586E+02 -0.91894E+02  0.74664E+02 -0.20225E+02 -0.72103E+03 -0.40761E+04 -0.59770E+03  0.00000E+00  0.00000E+00  0.90353E+01  0.98659E+02  0.67941E+01   3353  0.00000E+00      0.000
     490.0000 -0.19746E-01  0.36403E+00 -0.19594E-01  0.17392E+00 -0.44822E-02 -0.91908E+02  0.86950E+02 -0.91914E+02  0.74845E+02 -0.20229E+02 -0.16088E+04 -0.42919E+04 -0.60128E+03  0.00000E+00  0.00000E+00  0.88680E+01  0.98689E+02  0.68043E+01   3366  0.00000E+00      0.000
     491.0000 -0.76000E+00  0.25412E+00 -0.76000E+00  0.17075E+00 -0.43519E-02 -0.92668E+02  0.87204E+02 -0.92674E+02  0.74987E+02 -0.20234E+02 -0.32626E+03 -0.31839E+04 -0.60496E+03  0.00000E+00  0.00000E+00  0.94839E+01  0.99449E+02  0.68043E+01   3393  0.00000E+00      0.000
     492.0000 -0.10000E+00  0.27453E+00 -0.10000E+00  0.21950E+00 -0.42164E-02 -0.92768E+02  0.87479E+02 -0.92774E+02  0.75195E+02 -0.20238E+02 -0.61230E+03 -0.26219E+04 -0.60880E+03  0.00000E+00  0.00000E+00  0.93746E+01  0.99549E+02  0.68043E+01   3408  0.00000E+00      0.000
     493.0000  0.00000E+00  0.34243E+00 -0.27008E-07  0.27349E+00 -0.40687E-02 -0.92768E+02  0.87821E+02 -0.92774E+02  0.75470E+02 -0.20242E+02 -0.11249E+04 -0.27998E+04 -0.61299E+03  0.00000E+00  0.00000E+00  0.91031E+01  0.99549E+02  0.68043E+01   3412  0.00000E+00      0.000
     494.0000  0.34770E-02  0.44661E+00  0.46513E-02  0.27020E+00 -0.39845E-02 -0.92764E+02  0.88268E+02 -0.92771E+02  0.75767E+02 -0.20246E+02 -0.21836E+04 -0.36362E+04 -0.61833E+03  0.00000E+00  0.00000E+00  0.87721E+01  0.99549E+02  0.68077E+01   3414  0.00000E+00      0.000
     495.0000  0.00000E+00  0.36728E+00  0.15440E-02  0.14898E+00 -0.39167E-02 -0.92764E+02  0.88635E+02 -0.92769E+02  0.75940E+02 -0.20250E+02 -0.41799E+04 -0.47686E+04 -0.62339E+03  0.00000E+00  0.00000E+00  0.85346E+01  0.99549E+02  0.68100E+01   3416  0.00000E+00      0.000
     496.0000  0.00000E+00  0.30318E+00  0.10509E-02  0.65215E-01 -0.38517E-02 -0.92764E+02  0.88938E+02 -0.92767E+02  0.76017E+02 -0.20254E+02 -0.63368E+04 -0.56560E+04 -0.62827E+03  0.00000E+00  0.00000E+00  0.84119E+01  0.99549E+02  0.68118E+01   3418  0.00000E+00      0.000
     497.0000  0.00000E+00  0.33254E+00  0.19090E-02  0.34118E-01 -0.37880E-02 -0.92764E+02  0.89271E+02 -0.92765E+02  0.76051E+02 -0.20258E+02 -0.80107E+04 -0.61730E+04 -0.63303E+03  0.00000E+00  0.00000E+00  0.83429E+01  0.99549E+02  0.68137E+01   3419  0.00000E+00      0.000
     498.0000  0.00000E+00  0.40751E+00  0.88539E-09  0.39596E-01 -0.37256E-02 -0.92764E+02  0.89678E+02 -0.92765E+02  0.76090E+02 -0.20261E+02 -0.78284E+04 -0.61681E+04 -0.63772E+03  0.00000E+00  0.00000E+00  0.83051E+01  0.99549E+02  0.68137E+01   3420  0.00000E+00      0.000
     499.0000  0.00000E+00  0.40444E+00  0.32355E-09  0.37150E-01 -0.36638E-02 -0.92764E+02  0.90083E+02 -0.92765E+02  0.76128E+02 -0.20265E+02 -0.80507E+04 -0.62831E+04 -0.64235E+03  0.00000E+00  0.00000E+00  0.82618E+01  0.99549E+02  0.68137E+01   3421  0.00000E+00      0.000
     500.0000  0.00000E+00  0.50406E+00  0.41189E-09  0.42062E-01 -0.36029E-02 -0.92764E+02  0.90587E+02 -0.92765E+02  0.76170E+02 -0.20269E+02 -0.80022E+04 -0.63288E+04 -0.64693E+03  0.00000E+00  0.00000E+00  0.82210E+01  0.99549E+02  0.68137E+01   3422  0.00000E+00      0.000
     501.0000  0.00000E+00  0.42955E+00  0.44518E-09  0.34094E-01 -0.35425E-02 -0.92764E+02  0.91017E+02 -0.92765E+02  0.76204E+02 -0.20272E+02 -0.80202E+04 -0.64144E+04 -0.65146E+03  0.00000E+00  0.00000E+00  0.81754E+01  0.99549E+02  0.68137E+01   3423  0.00000E+00      0.000
     502.0000 -0.40000E-01  0.31834E+00 -0.40134E-01  0.47247E-01 -0.34826E-02 -0.92804E+02  0.91335E+02 -0.92805E+02  0.76243E+02 -0.20276E+02 -0.26825E+04 -0.61304E+04 -0.65596E+03  0.00000E+00  0.00000E+00  0.81741E+01  0.99590E+02  0.68137E+01   3437  0.00000E+00      0.000
     503.0000  0.00000E+00  0.20415E+00  0.37797E-03  0.26745E-01 -0.34231E-02 -0.92804E+02  0.91539E+02 -0.92804E+02  0.76272E+02 -0.20279E+02 -0.52494E+04 -0.61872E+04 -0.66041E+03  0.00000E+00  0.00000E+00  0.81375E+01  0.99590E+02  0.68148E+01   3441  0.00000E+00      0.000
     504.0000 -0.39000E+00  0.13905E+00 -0.39000E+00  0.58163E-01 -0.33644E-02 -0.93194E+02  0.91678E+02 -0.93194E+02  0.76313E+02 -0.20282E+02 -0.55006E+03 -0.47747E+04 -0.66482E+03  0.00000E+00  0.00000E+00  0.84846E+01  0.99980E+02  0.68148E+01   3468  0.00000E+00      0.000
     505.0000 -0.14400E+01  0.27318E+00 -0.14400E+01  0.22081E+00 -0.33059E-02 -0.94634E+02  0.91951E+02 -0.94634E+02  0.76482E+02 -0.20286E+02 -0.20061E+03 -0.25276E+04 -0.66919E+03  0.00000E+00  0.00000E+00  0.97561E+01  0.10142E+03  0.68148E+01   3500  0.00000E+00      0.000
     506.0000 -0.25400E+01  0.41320E-01 -0.25400E+01  0.41317E-01 -0.32483E-02 -0.97174E+02  0.91993E+02 -0.97174E+02  0.76521E+02 -0.20289E+02 -0.11039E+03 -0.38306E+03 -0.67351E+03  0.00000E+00  0.00000E+00  0.12252E+02  0.10396E+03  0.68148E+01   3538  0.00000E+00      0.000
     507.0000 -0.66000E+00  0.10987E+00 -0.66000E+00  0.10987E+00 -0.31913E-02 -0.97834E+02  0.92102E+02 -0.97834E+02  0.76631E+02 -0.20292E+02 -0.16898E+03 -0.22916E+03 -0.67780E+03  0.00000E+00  0.00000E+00  0.12800E+02  0.10462E+03  0.68148E+01   3556  0.00000E+00      0.000
     508.0000  0.00000E+00  0.31112E+00 -0.46100E-06  0.31112E+00 -0.31346E-02 -0.97834E+02  0.92414E+02 -0.97835E+02  0.76942E+02 -0.20295E+02 -0.27931E+03 -0.29351E+03 -0.68204E+03  0.00000E+00  0.00000E+00  0.12514E+02  0.10462E+03  0.68148E+01   3561  0.00000E+00      0.000
     509.0000  0.00000E+00  0.20811E+00  0.22398E-06  0.20811E+00 -0.30788E-02 -0.97834E+02  0.92622E+02 -0.97834E+02  0.77150E+02 -0.20299E+02 -0.34847E+03 -0.35131E+03 -0.68623E+03  0.00000E+00  0.00000E+00  0.12269E+02  0.10462E+03  0.68156E+01   3564  0.00000E+00      0.000
     510.0000 -0.18271E+00  0.44820E+00 -0.18271E+00  0.44820E+00 -0.30242E-02 -0.98017E+02  0.93070E+02 -0.98017E+02  0.77599E+02 -0.20302E+02 -0.36138E+03 -0.41298E+03 -0.69032E+03  0.00000E+00  0.00000E+00  0.12003E+02  0.10481E+03  0.68229E+01   3577  0.00000E+00      0.000
